#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
A/swine/Minnesota/A01202597/2011|1A.3.3.3|classicalSwine|TTPPPT|2011-09-16, 2011.7, 0.259832, -0.003433
A/swine/Illinois/A01049980/2011|1A.3.3.3|classicalSwine|PPPTPT|2011-05-17, 2011.38, 0.259182, -0.002721
A/swine/Illinois/A00857317F/2012|1A.3.3.3|classicalSwine|PTPTPT|2012-01-25, 2012.07, 0.271615, 0.006774
A/swine/Illinois/A01104011/2012|1A.3.3.3|classicalSwine|PTPTPT|2012-01-25, 2012.07, 0.273054, 0.008214
A/swine/Illinois/A01104012/2012|1A.3.3.3|classicalSwine|PTPTPT|2012-01-25, 2012.07, 0.273535, 0.008695
A/swine/Indiana/A01260029/2012|1A.3.3.3|classicalSwine|TTTTPT|2012-09-26, 2012.73, 0.266402, -0.001248
A/swine/Illinois/A01445408/2013|1A.3.3.3|classicalSwine|TTTTPT|2013-02-08, 2013.1, 0.266364, -0.002860
A/swine/Illinois/A01244401/2012|1A.3.3.3|classicalSwine|TTTTPT|2012-12-05, 2012.92, 0.266365, -0.002094
A/swine/Illinois/A01158994/2013|1A.3.3.3|classicalSwine|TTTTPT|2013-05-03, 2013.34, 0.269610, -0.000636
A/swine/Illinois/A01328742/2012|1A.3.3.3|classicalSwine|TTTTPT|2012-05-24, 2012.39, 0.265709, -0.000494
A/swine/Illinois/A01300279/2012|1A.3.3.3|classicalSwine|PPPTPT|2012-06-25, 2012.48, 0.267644, 0.001058
A/swine/Illinois/A01427261/2013|1A.3.3.3|classicalSwine|TTTPPT|2013-12-12, 2013.94, 0.272838, 0.000038
A/swine/Illinois/A01427360/2013|1A.3.3.3|classicalSwine|TTTPPT|2013-12-30, 2013.99, 0.272192, -0.000821
A/swine/Illinois/A01427305/2013|1A.3.3.3|classicalSwine|TTTPPT|2013-12-23, 2013.97, 0.272192, -0.000736
A/swine/Illinois/A01301791/2012|1A.3.3.3|classicalSwine|PPPTPT|2012-09-14, 2012.7, 0.268291, 0.000769
A/swine/Nebraska/A02221502/2017|1A.3.3.3|classicalSwine|PPPTPT|2017-09-05, 2017.67, 0.276739, -0.011939
A/swine/Nebraska/A02219793/2017|1A.3.3.3|classicalSwine|PPPTPT|2017-08-23, 2017.64, 0.272171, -0.016379
A/swine/Illinois/A01158996/2013|1A.3.3.3|classicalSwine|PPPTPT|2013-05-02, 2013.33, 0.272171, 0.001967
A/swine/Illinois/A01445653/2013|1A.3.3.3|classicalSwine|TTTTPT|2013-02-18, 2013.13, 0.270878, 0.001526
A/swine/Illinois/A01443703/2013|1A.3.3.3|classicalSwine|PPPTPT|2013-03-11, 2013.19, 0.270878, 0.001271
A/swine/Illinois/A01227424/2013|1A.3.3.3|classicalSwine|PPPTPT|2013-09-06, 2013.67, 0.272826, 0.001175
A/swine/Illinois/A01427210/2013|1A.3.3.3|classicalSwine|PPPTPT|2013-11-26, 2013.89, 0.274128, 0.001541
A/swine/Iowa/A01049894/2011|1A.3.3.3|classicalSwine|PPPTPT|2011-04-26, 2011.32, 0.257888, -0.003759
A/swine/Iowa/A01049950/2011|1A.3.3.3|classicalSwine|PPPTPT|2011-05-06, 2011.35, 0.261130, -0.000645
A/swine/South_Dakota/A01202617/2011|1A.3.3.3|classicalSwine|PPPTPT|2011-09-28, 2011.73, 0.262438, -0.000955
A/swine/Minnesota/A01567956/2014|1A.3.3.3|2002B|TTPPPT|2014-12-16, 2014.95, 0.267691, -0.009408
A/swine/Iowa/A01202421/2011|1A.3.3.3|classicalSwine|PPPTPT|2011-07-06, 2011.51, 0.260480, -0.001976
A/swine/California/A01459047/2015|1A.3.3.3|classicalSwine|TTTTPT|2015-05-22, 2015.39, 0.275708, -0.003264
A/swine/Iowa/A01203809/2012|1A.3.3.3|classicalSwine|TTTTPT|2012-09-06, 2012.67, 0.266331, -0.001063
A/swine/Wisconsin/A01203142/2012|1A.3.3.3|classicalSwine|TTPPPP|2012-01-11, 2012.03, 0.263082, -0.001587
A/swine/Indiana/A01260109/2012|1A.3.3.3|classicalSwine|TTTTPT|2012-11-08, 2012.84, 0.265037, -0.003081
A/swine/Indiana/A01260933/2015|1A.3.3.3|2002B|TTTTPT|2015-07-05, 2015.51, 0.278446, -0.001037
A/swine/Michigan/A01259075/2013|1A.3.3.3|classicalSwine|TTPTPT|2013-09-11, 2013.69, 0.270334, -0.001402
A/swine/Illinois/A01227426/2013|1A.3.3.3|classicalSwine|TTPTPT|2013-09-06, 2013.67, 0.269666, -0.001985
A/swine/Minnesota/A01241397/2012|1A.3.3.3|classicalSwine|TTTTPT|2012-02-02, 2012.09, 0.262428, -0.002497
A/swine/Illinois/A01728329/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-12-17, 2015.95, 0.279603, -0.001753
A/swine/Iowa/A01672824/2017|1A.3.3.3|classicalSwine|TTTTPT|2017-02-03, 2017.09, 0.283759, -0.002449
A/swine/Iowa/A02214479/2017|1A.3.3.3|classicalSwine|TTTTPT|2017-04-05, 2017.26, 0.282304, -0.004628
A/swine/Missouri/A02214279/2017|1A.3.3.3|classicalSwine|TTTTPT|2017-04-03, 2017.25, 0.282304, -0.004586
A/swine/Illinois/A01945894/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-10-27, 2015.81, 0.278221, -0.002539
A/swine/Iowa/A02216456/2017|1A.3.3.3|classicalSwine|TTPPPT|2017-05-23, 2017.39, 0.287511, 0.000026
A/swine/Minnesota/A01668523/2016|1A.3.3.3|classicalSwine|TTPPPT|2016-11-15, 2016.86, 0.285416, 0.000186
A/swine/Minnesota/A01795487/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-10-20, 2015.79, 0.280846, 0.000171
A/swine/Missouri/A01945149/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-09-21, 2015.72, 0.282786, 0.002409
A/swine/Iowa/A01776531/2016|1A.3.3.3|classicalSwine|TTTPPT|2016-06-13, 2016.45, 0.286028, 0.002544
A/swine/Iowa/A01781046/2016|1A.3.3.3|classicalSwine|TTPTPT|2016-09-02, 2016.66, 0.283152, -0.001226
A/swine/Missouri/A01492716/2014|1A.3.3.3|classicalSwine|TTPPPT|2014-02-20, 2014.14, 0.272302, -0.001350
A/swine/Indiana/A02077758/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-05-28, 2015.41, 0.278817, -0.000240
A/swine/Arkansas/A01476717/2014|1A.3.3.3|classicalSwine|TTTPPT|2014-10-15, 2014.78, 0.278146, 0.001771
A/swine/Arkansas/A01840184/2014|1A.3.3.3|classicalSwine|TTTPPT|2014-11-25, 2014.89, 0.281417, 0.004573
A/swine/Indiana/A01812180/2016|1A.3.3.3|classicalSwine|TTPPPT|2016-02-22, 2016.14, 0.285305, 0.003140
A/swine/Indiana/A01732806/2016|1A.3.3.3|classicalSwine|TTPPPT|2016-03-04, 2016.18, 0.285305, 0.002970
A/swine/Indiana/A01812068/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-11-12, 2015.85, 0.280763, -0.000167
A/swine/Indiana/A01812063/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-11-09, 2015.85, 0.283350, 0.002420
A/swine/Indiana/A01260998/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-09-16, 2015.7, 0.281409, 0.001117
A/swine/Iowa/A01328941/2012|1A.3.3.3|classicalSwine|TTPPPT|2012-05-15, 2012.37, 0.260478, -0.005639
A/swine/Minnesota/A01270355/2012|1A.3.3.3|classicalSwine|TTPPPT|2012-09-26, 2012.73, 0.262420, -0.005229
A/swine/Iowa/A01432141/2012|1A.3.3.3|classicalSwine|TTPPPT|2012-11-01, 2012.82, 0.262421, -0.005611
A/swine/Minnesota/A01277996/2012|1A.3.3.3|classicalSwine|TTPPPT|2012-10-25, 2012.81, 0.263067, -0.004923
A/swine/Minnesota/A01279213/2012|1A.3.3.3|classicalSwine|TTPPPT|2012-11-07, 2012.84, 0.271007, 0.002889
A/swine/Iowa/A01365692/2013|1A.3.3.3|classicalSwine|TTPPPT|2013-11-06, 2013.84, 0.268968, -0.003406
A/swine/Colorado/A01432240/2012|1A.3.3.3|classicalSwine|TTPPPT|2012-12-04, 2012.92, 0.264368, -0.004090
A/swine/California/A00968789/2013|1A.3.3.3|classicalSwine|TTPPPT|2013-01-15, 2013.04, 0.264367, -0.004602
A/swine/Minnesota/A01267908/2012|1A.3.3.3|classicalSwine|TTPPPT|2012-10-23, 2012.8, 0.276976, 0.009028
A/swine/South_Dakota/A01267895/2012|1A.3.3.3|classicalSwine|TTTPPT|2012-10-19, 2012.79, 0.265663, -0.002242
A/swine/South_Dakota/A01364180/2013|1A.3.3.3|classicalSwine|TTPPPT|2013-08-09, 2013.6, 0.266957, -0.004396
A/swine/Iowa/A01280963/2013|1A.3.3.3|classicalSwine|TTPPPT|2013-02-18, 2013.13, 0.270859, 0.001507
A/swine/Minnesota/A01349018/2013|1A.3.3.3|classicalSwine|TTPPPT|2013-02-21, 2013.14, 0.266950, -0.002444
A/swine/Nebraska/A01349435/2013|1A.3.3.3|classicalSwine|TTPPPT|2013-03-18, 2013.21, 0.266298, -0.003394
A/swine/North_Dakota/A01410241/2014|1A.3.3.3|classicalSwine|TTTTPT|2014-01-23, 2014.06, 0.272810, -0.000501
A/swine/Minnesota/A01567490/2014|1A.3.3.3|classicalSwine|TTTTPT|2014-12-30, 2014.99, 0.270206, -0.007063
A/swine/Iowa/A01941927/2016|1A.3.3.3|classicalSwine|TTTPPT|2016-01-14, 2016.04, 0.273447, -0.008292
A/swine/Michigan/A01259077/2017|1A.3.3.3|2002A|TTPTPT|2017-05-30, 2017.41, 0.290970, 0.003399
A/swine/Ohio/A01476806/2014|1A.3.3.3|classicalSwine|TTPPPT|2014-10-24, 2014.81, 0.278746, 0.002243
A/swine/Indiana/A01260897/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-05-10, 2015.36, 0.283983, 0.005138
A/swine/Indiana/A01781271/2016|1A.3.3.3|classicalSwine|TTPPPT|2016-09-14, 2016.7, 0.291896, 0.007348
A/swine/Illinois/A01477996/2014|1A.3.3.3|classicalSwine|TTPPPT|2014-11-26, 2014.89, 0.271523, -0.005320
A/swine/Indiana/A01781151/2016|1A.3.3.3|classicalSwine|TTPPPT|2016-09-07, 2016.68, 0.284682, 0.000219
A/swine/Minnesota/A01781391/2016|1A.3.3.3|classicalSwine|TTPPPT|2016-09-14, 2016.7, 0.281341, -0.003207
A/swine/Illinois/A01427335/2013|1A.3.3.3|classicalSwine|TTPPPT|2013-12-23, 2013.97, 0.272816, -0.000112
A/swine/Illinois/A01770245/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-08-12, 2015.61, 0.276080, -0.003829
A/swine/Missouri/A01782214/2016|1A.3.3.3|classicalSwine|TTPTPT|2016-10-06, 2016.76, 0.284696, -0.000108
A/swine/Missouri/A01782586/2016|1A.3.3.3|classicalSwine|TTPPPT|2016-10-18, 2016.79, 0.284942, 0.000011
A/swine/Missouri/A02216048/2017|1A.3.3.3|classicalSwine|TTPPPT|2017-05-16, 2017.37, 0.286001, -0.001399
A/swine/South_Dakota/A02478550/2019|1A.3.3.3|classicalSwine|TTTPPT|2019-06-12, 2019.44, 0.294932, -0.001279
A/swine/South_Dakota/A02478988/2019|1A.3.3.3|classicalSwine|TTTPPT|2019-12-31, 2019.99, 0.297528, -0.001024
A/swine/South_Dakota/A02432159/2019|1A.3.3.3|classicalSwine|TTTPPT|2019-04-04, 2019.26, 0.291676, -0.003770
A/swine/South_Dakota/A02524624/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-09-18, 2020.71, 0.300203, -0.001414
A/swine/South_Dakota/A01678596/2018|1A.3.3.3|classicalSwine|TTTPPT|2018-11-15, 2018.86, 0.292973, -0.000769
A/swine/Nebraska/A02429501/2019|1A.3.3.3|classicalSwine|TTTPPT|2019-01-08, 2019.02, 0.291676, -0.002748
A/swine/Nebraska/A02428129/2018|1A.3.3.3|classicalSwine|TTTPPT|2018-12-28, 2018.98, 0.293076, -0.001178
A/swine/North_Carolina/A02479115/2020|1A.3.3.3|2002B|TTTPPT|2020-03-06, 2020.18, 0.304887, 0.005526
A/swine/South_Dakota/A02266074/2018|1A.3.3.3|classicalSwine|TTTPPT|2018-10-03, 2018.75, 0.291031, -0.002243
A/swine/South_Dakota/A01785910/2019|1A.3.3.3|classicalSwine|TTTPPT|2019-01-16, 2019.04, 0.291679, -0.002829
A/swine/Minnesota/A02710695/2021|1A.3.3.3|classicalSwine|TTPPPT|2021-11-30, 2021.9, 0.312496, 0.005813
A/swine/Iowa/A02524421/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-06-08, 2020.43, 0.299543, -0.000882
A/swine/Minnesota/A02524812/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-10-27, 2020.81, 0.302790, 0.000747
A/swine/South_Dakota/A01678637/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-11-18, 2020.87, 0.302790, 0.000491
A/swine/Iowa/A02525001/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-12-18, 2020.95, 0.306711, 0.004072
A/swine/Iowa/A02635925/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-06-25, 2021.48, 0.307377, 0.002482
A/swine/Iowa/A02635787/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-05-05, 2021.34, 0.308674, 0.004375
A/swine/Nebraska/A01244578/2013|1A.3.3.3|classicalSwine|PPPTPT|2013-03-28, 2013.24, 0.271696, 0.001876
A/swine/Kansas/A01377229/2014|1A.3.3.3|classicalSwine|TTPPPT|2014-02-26, 2014.15, 0.270348, -0.003346
A/swine/Ohio/A01476448/2014|1A.3.3.3|classicalSwine|TTTPPT|2014-09-12, 2014.69, 0.273906, -0.002086
A/swine/Minnesota/A01203885/2012|1A.3.3.3|classicalSwine|TTPPPT|2012-09-21, 2012.72, 0.263071, -0.004536
A/swine/Iowa/A01478359/2014|1A.3.3.3|classicalSwine|TTPPPT|2014-12-09, 2014.93, 0.272162, -0.004852
A/swine/Minnesota/A01774384/2016|1A.3.3.3|classicalSwine|TTPPPT|2016-04-29, 2016.33, 0.277414, -0.005560
A/swine/Iowa/A01732729/2016|1A.3.3.3|classicalSwine|TTPPPT|2016-03-02, 2016.17, 0.275431, -0.006862
A/swine/North_Carolina/A01727826/2015|1A.3.3.3|classicalSwine|TTTTPT|2015-12-16, 2015.95, 0.276095, -0.005261
A/swine/Iowa/A02077588/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-05-13, 2015.36, 0.274771, -0.004073
A/swine/South_Dakota/A01678471/2016|1A.3.3.3|classicalSwine|TTPPPT|2016-10-26, 2016.81, 0.279987, -0.005029
A/swine/South_Dakota/A02478698/2019|1A.3.3.3|classicalSwine|LLLPPT|2019-09-19, 2019.71, 0.292552, -0.004809
A/swine/Minnesota/A01785557/2018|1A.3.3.3|LAIV-98|TTLPPT|2018-05-31, 2018.41, 0.287236, -0.004591
A/swine/Nebraska/A01671947/2016|1A.3.3.3|classicalSwine|TTPPPT|2016-12-19, 2016.96, 0.281292, -0.004363
A/swine/Nebraska/A02214231/2017|1A.3.3.3|classicalSwine|TTPPPT|2017-03-22, 2017.22, 0.283269, -0.003493
A/swine/Nebraska/A01672345/2017|1A.3.3.3|classicalSwine|TTPPPT|2017-01-09, 2017.02, 0.280642, -0.005268
A/swine/Kansas/A01378038/2017|1A.3.3.3|classicalSwine|TTPPPT|2017-12-28, 2017.98, 0.286556, -0.003441
A/swine/Kansas/A01378037/2017|1A.3.3.3|classicalSwine|TTPPPT|2017-12-21, 2017.96, 0.287208, -0.002704
A/swine/Iowa/A02142400/2018|1A.3.3.3|classicalSwine|TTPPPT|2018-02-01, 2018.08, 0.285208, -0.005215
A/swine/Iowa/A02254609/2018|1A.3.3.3|classicalSwine|TTPPPT|2018-07-21, 2018.55, 0.289815, -0.002608
A/swine/Iowa/A02217282/2017|1A.3.3.3|classicalSwine|TTPPPT|2017-06-19, 2017.46, 0.283254, -0.004529
A/swine/Nebraska/A02136881/2017|1A.3.3.3|classicalSwine|TTPPPT|2017-11-28, 2017.9, 0.283254, -0.006402
A/swine/Nebraska/A02139134/2017|1A.3.3.3|classicalSwine|TTPPPT|2017-12-19, 2017.96, 0.286523, -0.003388
A/swine/Iowa/A02142529/2018|1A.3.3.3|classicalSwine|TTPPPT|2018-02-08, 2018.1, 0.283905, -0.006603
A/swine/Iowa/A01489009/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-01-30, 2015.08, 0.278025, 0.000372
A/swine/Missouri/A01796703/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-12-07, 2015.92, 0.283977, 0.002749
A/swine/Iowa/A01775501/2016|1A.3.3.3|classicalSwine|TTTTPT|2016-05-18, 2016.38, 0.277371, -0.005815
A/swine/Iowa/A02218750/2017|1A.3.3.3|classicalSwine|TTTTPT|2017-07-26, 2017.56, 0.282589, -0.005620
A/swine/Illinois/A01671425/2016|1A.3.3.3|classicalSwine|TTTTPT|2016-12-15, 2016.95, 0.279322, -0.006290
A/swine/Missouri/A02218334/2017|1A.3.3.3|classicalSwine|TTTTPT|2017-07-17, 2017.54, 0.279970, -0.008154
A/swine/Missouri/A02137164/2017|1A.3.3.3|2002A|TTTTPT|2017-12-04, 2017.92, 0.281915, -0.007827
A/swine/Missouri/A02155471/2018|1A.3.3.3|2002A|TTTTPT|2018-03-07, 2018.18, 0.282563, -0.008285
A/swine/Tennessee/A01785436/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-02-01, 2018.08, 0.283861, -0.006561
A/swine/Tennessee/A01785426/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-01-23, 2018.06, 0.283862, -0.006475
A/swine/Tennessee/A02139128/2017|1A.3.3.3|classicalSwine|TTTTPT|2017-12-28, 2017.98, 0.283216, -0.006781
A/swine/Iowa/A02221659/2017|1A.3.3.3|classicalSwine|TTTTPT|2017-09-21, 2017.72, 0.283864, -0.005026
A/swine/Iowa/A02135881/2017|1A.3.3.3|classicalSwine|TTTTPT|2017-11-08, 2017.84, 0.284509, -0.004892
A/swine/Nebraska/A02136760/2017|1A.3.3.3|classicalSwine|TTTTPT|2017-11-15, 2017.86, 0.283861, -0.005625
A/swine/Ohio/A02429803/2019|1A.3.3.3|classicalSwine|TTTTPT|2019-01-14, 2019.04, 0.293727, -0.000781
A/swine/Illinois/A02431990/2019|1A.3.3.3|classicalSwine|TTTTPT|2019-04-02, 2019.25, 0.291036, -0.004367
A/swine/Indiana/A02268410/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-10-19, 2018.79, 0.291737, -0.001708
A/swine/Ohio/A02479060/2020|1A.3.3.3|classicalSwine|TTTTPT|2020-02-07, 2020.1, 0.294917, -0.004103
A/swine/Florida/A01104124/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-11-07, 2018.84, 0.288410, -0.005247
A/swine/Alabama/A01104127/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-11-07, 2018.84, 0.287764, -0.005893
A/swine/Illinois/A02478905/2019|1A.3.3.3|classicalSwine|TTTTPT|2019-11-20, 2019.88, 0.293815, -0.004269
A/swine/Illinois/A02524472/2020|1A.3.3.3|classicalSwine|TTTTPT|2020-07-01, 2020.5, 0.297185, -0.003538
A/swine/Iowa/A02142599/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-02-07, 2018.1, 0.286448, -0.004060
A/swine/Indiana/A02155664/2018|1A.3.3.3|2002B|TTTTPT|2018-03-16, 2018.21, 0.285803, -0.005173
A/swine/Iowa/A02256794/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-08-23, 2018.64, 0.289055, -0.003751
A/swine/Missouri/A02524479/2020|1A.3.3.3|classicalSwine|TTTTPT|2020-07-06, 2020.51, 0.292347, -0.008419
A/swine/Iowa/A02136746/2017|1A.3.3.3|classicalSwine|TTTTPT|2017-11-10, 2017.85, 0.282570, -0.006873
A/swine/Iowa/A02138763/2017|1A.3.3.3|classicalSwine|TTTTPT|2017-12-13, 2017.94, 0.282570, -0.007256
A/swine/Missouri/A02138483/2017|1A.3.3.3|classicalSwine|TTTTPT|2017-12-04, 2017.92, 0.283864, -0.005878
A/swine/Iowa/A02158408/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-05-07, 2018.35, 0.287106, -0.004465
A/swine/Iowa/A02016897/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-06-06, 2018.43, 0.284507, -0.007405
A/swine/Illinois/A02155655/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-03-12, 2018.2, 0.285152, -0.005781
A/swine/Ohio/A02269996/2018|1A.3.3.3|classicalSwine|TLLTPT|2018-11-13, 2018.86, 0.290384, -0.003358
A/swine/North_Carolina/A02142598/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-02-06, 2018.1, 0.283861, -0.006647
A/swine/North_Carolina/A02254197/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-07-18, 2018.54, 0.287764, -0.004617
A/swine/Missouri/A01672819/2017|1A.3.3.3|classicalSwine|TTTTPT|2017-02-06, 2017.1, 0.285175, -0.001075
A/swine/Missouri/A02142600/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-02-08, 2018.1, 0.283862, -0.006645
A/swine/Iowa/A02245125/2019|1A.3.3.3|classicalSwine|TTTTPT|2019-05-07, 2019.35, 0.295003, -0.000825
A/swine/Minnesota/A02245324/2019|1A.3.3.3|classicalSwine|TTTTPT|2019-11-13, 2019.86, 0.292951, -0.005048
A/swine/Minnesota/A02245227/2019|1A.3.3.3|classicalSwine|TTTTPT|2019-08-28, 2019.65, 0.292304, -0.004801
A/swine/Minnesota/A02245696/2020|1A.3.3.3|classicalSwine|TTTTPT|2020-08-20, 2020.63, 0.294891, -0.006385
A/swine/Iowa/A02478742/2019|1A.3.3.3|classicalSwine|TTTTPT|2019-10-15, 2019.78, 0.292946, -0.004712
A/swine/Iowa/A02635909/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-06-15, 2021.45, 0.298816, -0.005952
A/swine/Minnesota/A02245649/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-05-15, 2020.37, 0.298133, -0.002037
A/swine/Minnesota/A02245818/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-12-01, 2020.91, 0.298148, -0.004320
A/swine/Iowa/A02524506/2020|1A.3.3.3|classicalSwine|TTTTPT|2020-07-28, 2020.57, 0.296848, -0.004174
A/swine/Iowa/A02479110/2020|1A.3.3.3|classicalSwine|TTTTPT|2020-02-28, 2020.16, 0.296356, -0.002920
A/swine/Iowa/A02479174/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-03-25, 2020.23, 0.297502, -0.002072
A/swine/Minnesota/A02245606/2020|1A.3.3.3|classicalSwine|TTTTPT|2020-04-29, 2020.33, 0.296179, -0.003821
A/swine/Minnesota/A02478951/2019|1A.3.3.3|classicalSwine|TTTTPT|2019-12-02, 2019.91, 0.296831, -0.001381
A/swine/Minnesota/A02479335/2020|1A.3.3.3|classicalSwine|TTTTPT|2020-05-11, 2020.36, 0.297482, -0.002645
A/swine/Iowa/A02525315/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-03-30, 2021.25, 0.299417, -0.004499
A/swine/Iowa/A02636008/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-07-21, 2021.55, 0.299418, -0.005775
A/swine/Iowa/A02635934/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-06-25, 2021.48, 0.299418, -0.005477
A/swine/Iowa/A02525314/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-03-30, 2021.25, 0.298769, -0.005147
A/swine/Minnesota/A02245864/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-01-05, 2021.01, 0.297479, -0.005416
A/swine/Iowa/A02635838/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-05-18, 2021.38, 0.300069, -0.004400
A/swine/Iowa/A02524550/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-08-18, 2020.62, 0.307218, 0.005984
A/swine/Iowa/A01781050/2016|1A.3.3.3|classicalSwine|TTTPPT|2016-09-01, 2016.66, 0.278681, -0.005697
A/swine/Minnesota/A01672344/2017|1A.3.3.3|classicalSwine|TTTPPT|2017-01-11, 2017.03, 0.281266, -0.004687
A/swine/Iowa/A02140876/2018|1A.3.3.3|classicalSwine|TTPTPT|2018-01-17, 2018.05, 0.287142, -0.003153
A/swine/Iowa/A02223241/2017|1A.3.3.3|classicalSwine|TTTPPT|2017-10-03, 2017.75, 0.283204, -0.005813
A/swine/Nebraska/A02245210/2019|1A.3.3.3|2002B|TTTTPT|2019-08-07, 2019.59, 0.293858, -0.002992
A/swine/Nebraska/A02245292/2019|1A.3.3.3|2002B|TTTTPT|2019-10-17, 2019.79, 0.297215, -0.000486
A/swine/Arkansas/A02218161/2017|1A.3.3.3|classicalSwine|TTTPPT|2017-07-05, 2017.51, 0.282560, -0.005437
A/swine/Iowa/A01932420/2017|1A.3.3.3|classicalSwine|TTTPPT|2017-02-21, 2017.14, 0.282558, -0.003863
A/swine/Iowa/A02221508/2017|1A.3.3.3|classicalSwine|TTTPPT|2017-08-31, 2017.66, 0.282559, -0.006076
A/swine/Missouri/A02267449/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-10-11, 2018.77, 0.288421, -0.004939
A/swine/Iowa/A02524739/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-10-15, 2020.78, 0.293750, -0.008165
A/swine/Pennsylvania/A02158361/2018|1A.3.3.3|classicalSwine|TTTPPT|2018-05-02, 2018.33, 0.285151, -0.006335
A/swine/Iowa/A02256791/2018|1A.3.3.3|classicalSwine|TTTPPT|2018-08-22, 2018.64, 0.289797, -0.003009
A/swine/Illinois/A02267448/2018|1A.3.3.3|classicalSwine|TTTPPT|2018-10-05, 2018.75, 0.291087, -0.002187
A/swine/Missouri/A02136836/2017|1A.3.3.3|classicalSwine|TTTPPT|2017-11-22, 2017.88, 0.284500, -0.005071
A/swine/Missouri/A02139358/2018|1A.3.3.3|classicalSwine|TTTPPT|2018-01-04, 2018.01, 0.283852, -0.006273
A/swine/Oklahoma/A01785586/2018|1A.3.3.3|classicalSwine|TTPPPT|2018-07-24, 2018.56, 0.283852, -0.008614
A/swine/Iowa/A02216044/2017|1A.3.3.3|classicalSwine|TTTPPT|2017-05-18, 2017.38, 0.283203, -0.004240
A/swine/Iowa/A02218171/2017|1A.3.3.3|classicalSwine|TTTPPT|2017-06-27, 2017.48, 0.282558, -0.005310
A/swine/Nebraska/A02154073/2018|1A.3.3.3|classicalSwine|TTTPPT|2018-02-22, 2018.14, 0.289748, -0.000930
A/swine/Minnesota/A02016891/2018|1A.3.3.3|classicalSwine|TTTPPT|2018-06-01, 2018.41, 0.285791, -0.006036
A/swine/Minnesota/A01785574/2018|1A.3.3.3|classicalSwine|TTTPPT|2018-06-15, 2018.45, 0.287087, -0.004911
A/swine/Iowa/A02525134/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-02-01, 2021.08, 0.297178, -0.006014
A/swine/Iowa/A02245880/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-02-02, 2021.09, 0.297832, -0.005403
A/swine/Iowa/A02246972/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-10-05, 2021.75, 0.302384, -0.003660
A/swine/Iowa/A02479192/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-04-01, 2020.25, 0.292370, -0.007290
A/swine/Minnesota/A02245570/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-03-31, 2020.25, 0.294313, -0.005346
A/swine/Iowa/A02479229/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-04-15, 2020.29, 0.293017, -0.006813
