#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
A/swine/Minnesota/A01781391/2016|1A.3.3.3|classicalSwine|TTPPPT|2016-09-14, 2016.7, 1.371833, 0.016494
A/swine/Illinois/A01427335/2013|1A.3.3.3|classicalSwine|TTPPPT|2013-12-23, 2013.97, 1.362493, 0.017188
A/swine/Missouri/A01782586/2016|1A.3.3.3|classicalSwine|TTPPPT|2016-10-18, 2016.79, 1.380546, 0.024876
A/swine/Missouri/A02216048/2017|1A.3.3.3|classicalSwine|TTPPPT|2017-05-16, 2017.37, 1.384533, 0.026731
A/swine/Missouri/A01782214/2016|1A.3.3.3|classicalSwine|TTPTPT|2016-10-06, 2016.76, 1.378227, 0.022667
A/swine/Illinois/A02214663/2017|1A.3.3.3|classicalSwine|TTPPPT|2017-03-24, 2017.23, 1.379758, 0.022471
A/swine/Minnesota/A01349018/2013|1A.3.3.3|classicalSwine|TTPPPT|2013-02-21, 2013.14, 1.358581, 0.016327
A/swine/Iowa/A01280963/2013|1A.3.3.3|classicalSwine|TTPPPT|2013-02-18, 2013.13, 1.359359, 0.017141
A/swine/South_Dakota/A01364180/2013|1A.3.3.3|classicalSwine|TTPPPT|2013-08-09, 2013.6, 1.357807, 0.013861
A/swine/Nebraska/A01349435/2013|1A.3.3.3|classicalSwine|TTPPPT|2013-03-18, 2013.21, 1.359362, 0.016850
A/swine/North_Dakota/A01410241/2014|1A.3.3.3|classicalSwine|TTTTPT|2014-01-23, 2014.06, 1.365597, 0.019961
A/swine/Minnesota/A01567490/2014|1A.3.3.3|classicalSwine|TTTTPT|2014-12-30, 2014.99, 1.371141, 0.022086
A/swine/Iowa/A01941927/2016|1A.3.3.3|classicalSwine|TTTPPT|2016-01-14, 2016.04, 1.376584, 0.023671
A/swine/South_Dakota/A01678596/2018|1A.3.3.3|classicalSwine|TTTPPT|2018-11-15, 2018.86, 1.376992, 0.013713
A/swine/Nebraska/A02429501/2019|1A.3.3.3|classicalSwine|TTTPPT|2019-01-08, 2019.02, 1.376992, 0.013125
A/swine/South_Dakota/A02432159/2019|1A.3.3.3|classicalSwine|TTTPPT|2019-04-04, 2019.26, 1.379315, 0.014566
A/swine/South_Dakota/A02524624/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-09-18, 2020.71, 1.385555, 0.015476
A/swine/Minnesota/A02245009/2019|1A.3.3.3|classicalSwine|TTTPPT|2019-03-17, 2019.21, 1.379315, 0.014750
A/swine/South_Dakota/A02478550/2019|1A.3.3.3|classicalSwine|TTTPPT|2019-06-12, 2019.44, 1.380868, 0.015458
A/swine/South_Dakota/A02478988/2019|1A.3.3.3|classicalSwine|TTTPPT|2019-12-31, 2019.99, 1.382475, 0.015044
A/swine/South_Dakota/A02266074/2018|1A.3.3.3|classicalSwine|TTTPPT|2018-10-03, 2018.75, 1.376953, 0.014078
A/swine/South_Dakota/A01785910/2019|1A.3.3.3|classicalSwine|TTTPPT|2019-01-16, 2019.04, 1.379279, 0.015339
A/swine/Minnesota/A02710695/2021|1A.3.3.3|classicalSwine|TTPPPT|2021-11-30, 2021.9, 1.389614, 0.015162
A/swine/Nebraska/A02428129/2018|1A.3.3.3|classicalSwine|TTTPPT|2018-12-28, 2018.98, 1.378501, 0.014781
A/swine/Iowa/A02524421/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-06-08, 2020.43, 1.382401, 0.013352
A/swine/Minnesota/A02524812/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-10-27, 2020.81, 1.386287, 0.015841
A/swine/South_Dakota/A01678637/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-11-18, 2020.87, 1.385511, 0.014845
A/swine/Iowa/A02525001/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-12-18, 2020.95, 1.385513, 0.014553
A/swine/Iowa/A02635925/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-06-25, 2021.48, 1.389406, 0.016497
A/swine/Iowa/A02635787/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-05-05, 2021.34, 1.388621, 0.016227
A/swine/Iowa/A01328941/2012|1A.3.3.3|classicalSwine|TTPPPT|2012-05-15, 2012.37, 1.355481, 0.016057
A/swine/Illinois/A01945894/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-10-27, 2015.81, 1.365642, 0.013574
A/swine/Iowa/A02216456/2017|1A.3.3.3|classicalSwine|TTPPPT|2017-05-23, 2017.39, 1.375764, 0.017889
A/swine/Minnesota/A01668523/2016|1A.3.3.3|classicalSwine|TTPPPT|2016-11-15, 2016.86, 1.368750, 0.012822
A/swine/Minnesota/A01795487/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-10-20, 2015.79, 1.371102, 0.019108
A/swine/Missouri/A01492716/2014|1A.3.3.3|classicalSwine|TTPPPT|2014-02-20, 2014.14, 1.362478, 0.016547
A/swine/Missouri/A01945149/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-09-21, 2015.72, 1.367224, 0.015486
A/swine/Iowa/A01776531/2016|1A.3.3.3|classicalSwine|TTTPPT|2016-06-13, 2016.45, 1.369522, 0.015102
A/swine/Iowa/A01781046/2016|1A.3.3.3|classicalSwine|TTPTPT|2016-09-02, 2016.66, 1.369620, 0.014428
A/swine/Indiana/A02077758/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-05-28, 2015.41, 1.367229, 0.016631
A/swine/Arkansas/A01476717/2014|1A.3.3.3|classicalSwine|TTTPPT|2014-10-15, 2014.78, 1.364865, 0.016583
A/swine/Arkansas/A01840184/2014|1A.3.3.3|classicalSwine|TTTPPT|2014-11-25, 2014.89, 1.364089, 0.015403
A/swine/Indiana/A01812063/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-11-09, 2015.85, 1.369543, 0.017328
A/swine/Indiana/A01812068/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-11-12, 2015.85, 1.369543, 0.017328
A/swine/Indiana/A01260998/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-09-16, 2015.7, 1.367989, 0.016325
A/swine/Indiana/A01812180/2016|1A.3.3.3|classicalSwine|TTPPPT|2016-02-22, 2016.14, 1.370324, 0.017043
A/swine/Indiana/A01732806/2016|1A.3.3.3|classicalSwine|TTPPPT|2016-03-04, 2016.18, 1.370322, 0.016894
A/swine/Minnesota/A01203885/2012|1A.3.3.3|classicalSwine|TTPPPT|2012-09-21, 2012.72, 1.360147, 0.019436
A/swine/Iowa/A01478359/2014|1A.3.3.3|classicalSwine|TTPPPT|2014-12-09, 2014.93, 1.371866, 0.023032
A/swine/Minnesota/A01774384/2016|1A.3.3.3|classicalSwine|TTPPPT|2016-04-29, 2016.33, 1.375837, 0.021858
A/swine/Iowa/A01732729/2016|1A.3.3.3|classicalSwine|TTPPPT|2016-03-02, 2016.17, 1.374265, 0.020873
A/swine/Minnesota/A01491955/2014|1A.3.3.3|classicalSwine|TTPPPT|2014-02-06, 2014.1, 1.367168, 0.021385
A/swine/Minnesota/A02214666/2017|1A.3.3.3|classicalSwine|TTPPPT|2017-03-22, 2017.22, 1.381290, 0.024040
A/swine/Missouri/A01795229/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-09-22, 2015.72, 1.374162, 0.022424
A/swine/Minnesota/A01942199/2016|1A.3.3.3|classicalSwine|TTPPPT|2016-02-01, 2016.08, 1.381565, 0.028504
A/swine/Illinois/A01796450/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-11-19, 2015.87, 1.378882, 0.026593
A/swine/Missouri/A01567015/2014|1A.3.3.3|classicalSwine|TTTPPT|2014-12-10, 2014.93, 1.371048, 0.022214
A/swine/Iowa/A02218755/2017|1A.3.3.3|classicalSwine|TTTPPT|2017-07-31, 2017.58, 1.380411, 0.021837
A/swine/Iowa/A02025218/2015|1A.3.3.3|classicalSwine|TTPTPT|2015-07-09, 2015.52, 1.374145, 0.023142
A/swine/Iowa/A01727251/2015|1A.3.3.3|classicalSwine|TTTTPT|2015-12-08, 2015.93, 1.376536, 0.024027
A/swine/Pennsylvania/A01554941/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-05-13, 2015.36, 1.377267, 0.026853
A/swine/Pennsylvania/A02024399/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-05-27, 2015.4, 1.376493, 0.025932
A/swine/Pennsylvania/A02024933/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-06-16, 2015.45, 1.376493, 0.025748
A/swine/Iowa/A02077588/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-05-13, 2015.36, 1.372678, 0.022264
A/swine/South_Dakota/A01678471/2016|1A.3.3.3|classicalSwine|TTPPPT|2016-10-26, 2016.81, 1.378905, 0.023161
A/swine/South_Dakota/A02478698/2019|1A.3.3.3|classicalSwine|LLLPPT|2019-09-19, 2019.71, 1.392344, 0.025942
A/swine/Kansas/A01378038/2017|1A.3.3.3|classicalSwine|TTPPPT|2017-12-28, 2017.98, 1.378879, 0.018834
A/swine/Kansas/A01378037/2017|1A.3.3.3|classicalSwine|TTPPPT|2017-12-21, 2017.96, 1.378879, 0.018908
A/swine/Nebraska/A01671947/2016|1A.3.3.3|classicalSwine|TTPPPT|2016-12-19, 2016.96, 1.375778, 0.019483
A/swine/Nebraska/A02214231/2017|1A.3.3.3|classicalSwine|TTPPPT|2017-03-22, 2017.22, 1.376551, 0.019301
A/swine/Nebraska/A01672345/2017|1A.3.3.3|classicalSwine|TTPPPT|2017-01-09, 2017.02, 1.377326, 0.020811
A/swine/Nebraska/A02139134/2017|1A.3.3.3|classicalSwine|TTPPPT|2017-12-19, 2017.96, 1.378876, 0.018905
A/swine/Iowa/A02217282/2017|1A.3.3.3|classicalSwine|TTPPPT|2017-06-19, 2017.46, 1.376552, 0.018419
A/swine/Iowa/A02142529/2018|1A.3.3.3|classicalSwine|TTPPPT|2018-02-08, 2018.1, 1.379652, 0.019167
A/swine/Iowa/A02142400/2018|1A.3.3.3|classicalSwine|TTPPPT|2018-02-01, 2018.08, 1.378099, 0.017687
A/swine/Nebraska/A02136881/2017|1A.3.3.3|classicalSwine|TTPPPT|2017-11-28, 2017.9, 1.378099, 0.018349
A/swine/Iowa/A02254609/2018|1A.3.3.3|classicalSwine|TTPPPT|2018-07-21, 2018.55, 1.382000, 0.019861
A/swine/Iowa/A01489009/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-01-30, 2015.08, 1.370293, 0.020908
A/swine/Missouri/A01796703/2015|1A.3.3.3|classicalSwine|TTPPPT|2015-12-07, 2015.92, 1.378097, 0.025625
A/swine/Iowa/A01775501/2016|1A.3.3.3|classicalSwine|TTTTPT|2016-05-18, 2016.38, 1.375770, 0.021606
A/swine/Iowa/A02218750/2017|1A.3.3.3|classicalSwine|TTTTPT|2017-07-26, 2017.56, 1.382020, 0.023520
A/swine/Illinois/A01671425/2016|1A.3.3.3|classicalSwine|TTTTPT|2016-12-15, 2016.95, 1.381233, 0.024974
A/swine/Missouri/A02218334/2017|1A.3.3.3|classicalSwine|TTTTPT|2017-07-17, 2017.54, 1.385901, 0.027474
A/swine/Iowa/A02140876/2018|1A.3.3.3|classicalSwine|TTPTPT|2018-01-17, 2018.05, 1.378849, 0.018548
A/swine/Iowa/A01781050/2016|1A.3.3.3|classicalSwine|TTTPPT|2016-09-01, 2016.66, 1.373394, 0.018202
A/swine/Minnesota/A01672344/2017|1A.3.3.3|classicalSwine|TTTPPT|2017-01-11, 2017.03, 1.374169, 0.017617
A/swine/Iowa/A01932420/2017|1A.3.3.3|classicalSwine|TTTPPT|2017-02-21, 2017.14, 1.374169, 0.017213
A/swine/Tennessee/A01785426/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-01-23, 2018.06, 1.378859, 0.018521
A/swine/Iowa/A02158408/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-05-07, 2018.35, 1.383539, 0.022135
A/swine/Iowa/A02016897/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-06-06, 2018.43, 1.380418, 0.018720
A/swine/Iowa/A02136746/2017|1A.3.3.3|classicalSwine|TTTTPT|2017-11-10, 2017.85, 1.378867, 0.019301
A/swine/Missouri/A02142600/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-02-08, 2018.1, 1.378867, 0.018382
A/swine/Tennessee/A02139128/2017|1A.3.3.3|classicalSwine|TTTTPT|2017-12-28, 2017.98, 1.378867, 0.018823
A/swine/Iowa/A02138763/2017|1A.3.3.3|classicalSwine|TTTTPT|2017-12-13, 2017.94, 1.378867, 0.018970
A/swine/Missouri/A02138483/2017|1A.3.3.3|classicalSwine|TTTTPT|2017-12-04, 2017.92, 1.378867, 0.019044
A/swine/Tennessee/A01785436/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-02-01, 2018.08, 1.378867, 0.018456
A/swine/Iowa/A02135881/2017|1A.3.3.3|classicalSwine|TTTTPT|2017-11-08, 2017.84, 1.380416, 0.020887
A/swine/Iowa/A02221659/2017|1A.3.3.3|classicalSwine|TTTTPT|2017-09-21, 2017.72, 1.379642, 0.020554
A/swine/Iowa/A02256794/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-08-23, 2018.64, 1.385873, 0.023402
A/swine/Illinois/A02478905/2019|1A.3.3.3|classicalSwine|TTTTPT|2019-11-20, 2019.88, 1.394564, 0.027536
A/swine/Illinois/A02524472/2020|1A.3.3.3|classicalSwine|TTTTPT|2020-07-01, 2020.5, 1.398570, 0.029263
A/swine/Florida/A01104124/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-11-07, 2018.84, 1.384294, 0.021089
A/swine/Missouri/A02524479/2020|1A.3.3.3|classicalSwine|TTTTPT|2020-07-06, 2020.51, 1.392886, 0.023543
A/swine/Nebraska/A02136760/2017|1A.3.3.3|classicalSwine|TTTTPT|2017-11-15, 2017.86, 1.381190, 0.021587
A/swine/Ohio/A02429803/2019|1A.3.3.3|classicalSwine|TTTTPT|2019-01-14, 2019.04, 1.383515, 0.019575
A/swine/Iowa/A02142599/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-02-07, 2018.1, 1.385072, 0.024587
A/swine/Illinois/A02431990/2019|1A.3.3.3|classicalSwine|TTTTPT|2019-04-02, 2019.25, 1.385069, 0.020356
A/swine/Indiana/A02268410/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-10-19, 2018.79, 1.385066, 0.022045
A/swine/Ohio/A02479060/2020|1A.3.3.3|classicalSwine|TTTTPT|2020-02-07, 2020.1, 1.394438, 0.026602
A/swine/Alabama/A01104127/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-11-07, 2018.84, 1.386614, 0.023409
A/swine/Illinois/A02155655/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-03-12, 2018.2, 1.381977, 0.021124
A/swine/Ohio/A02269996/2018|1A.3.3.3|classicalSwine|TLLTPT|2018-11-13, 2018.86, 1.385868, 0.022589
A/swine/North_Carolina/A02254197/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-07-18, 2018.54, 1.383527, 0.021425
A/swine/North_Carolina/A02142598/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-02-06, 2018.1, 1.379642, 0.019156
A/swine/Iowa/A02245125/2019|1A.3.3.3|classicalSwine|TTTTPT|2019-05-07, 2019.35, 1.383546, 0.018467
A/swine/Minnesota/A02245324/2019|1A.3.3.3|classicalSwine|TTTTPT|2019-11-13, 2019.86, 1.388990, 0.022036
A/swine/Minnesota/A02245227/2019|1A.3.3.3|classicalSwine|TTTTPT|2019-08-28, 2019.65, 1.385884, 0.019702
A/swine/Minnesota/A02245696/2020|1A.3.3.3|classicalSwine|TTTTPT|2020-08-20, 2020.63, 1.391348, 0.021563
A/swine/Iowa/A02478742/2019|1A.3.3.3|classicalSwine|TTTTPT|2019-10-15, 2019.78, 1.386651, 0.019991
A/swine/Iowa/A02635909/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-06-15, 2021.45, 1.393692, 0.020894
A/swine/Minnesota/A02245649/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-05-15, 2020.37, 1.387424, 0.018595
A/swine/Minnesota/A02245818/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-12-01, 2020.91, 1.389751, 0.018938
A/swine/Iowa/A02479110/2020|1A.3.3.3|classicalSwine|TTTTPT|2020-02-28, 2020.16, 1.387421, 0.019364
A/swine/Iowa/A02479174/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-03-25, 2020.23, 1.387422, 0.019108
A/swine/Iowa/A02524506/2020|1A.3.3.3|classicalSwine|TTTTPT|2020-07-28, 2020.57, 1.390531, 0.020967
A/swine/Minnesota/A02478951/2019|1A.3.3.3|classicalSwine|TTTTPT|2019-12-02, 2019.91, 1.386644, 0.019506
A/swine/Minnesota/A02479335/2020|1A.3.3.3|classicalSwine|TTTTPT|2020-05-11, 2020.36, 1.388971, 0.020179
A/swine/Iowa/A02524550/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-08-18, 2020.62, 1.387419, 0.017672
A/swine/Virginia/A02636522/2022|1A.1.1|classicalSwine|TTTPPT|2022-02-24, 2022.15, 1.397552, 0.022181
A/swine/North_Carolina/A02248194/2021|1A.1.1|classicalSwine|TTTPPT|2021-08-30, 2021.66, 1.396769, 0.023199
A/swine/North_Carolina/A02246984/2021|1A.1.1|classicalSwine|TTTPPT|2021-10-22, 2021.8, 1.395203, 0.021118
A/swine/North_Carolina/A02246916/2022|1A.1.1|classicalSwine|TTTPPT|2022-01-21, 2022.06, 1.394429, 0.019388
A/swine/Iowa/A02635838/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-05-18, 2021.38, 1.392866, 0.020325
A/swine/Iowa/A02525315/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-03-30, 2021.25, 1.392093, 0.020030
A/swine/Minnesota/A02245864/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-01-05, 2021.01, 1.392093, 0.020912
A/swine/Iowa/A02525314/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-03-30, 2021.25, 1.392866, 0.020803
A/swine/Iowa/A02635934/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-06-25, 2021.48, 1.395195, 0.022286
A/swine/Iowa/A02636008/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-07-21, 2021.55, 1.395195, 0.022029
A/swine/Iowa/A02221508/2017|1A.3.3.3|classicalSwine|TTTPPT|2017-08-31, 2017.66, 1.375727, 0.016859
A/swine/Iowa/A02223241/2017|1A.3.3.3|classicalSwine|TTTPPT|2017-10-03, 2017.75, 1.376503, 0.017304
A/swine/Missouri/A02267449/2018|1A.3.3.3|classicalSwine|TTTTPT|2018-10-11, 2018.77, 1.375730, 0.012782
A/swine/Iowa/A02524739/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-10-15, 2020.78, 1.382813, 0.012478
A/swine/Pennsylvania/A02158361/2018|1A.3.3.3|classicalSwine|TTTPPT|2018-05-02, 2018.33, 1.375727, 0.014396
A/swine/Iowa/A02256791/2018|1A.3.3.3|classicalSwine|TTTPPT|2018-08-22, 2018.64, 1.376504, 0.014034
A/swine/Illinois/A02267448/2018|1A.3.3.3|classicalSwine|TTTPPT|2018-10-05, 2018.75, 1.378053, 0.015178
A/swine/Arkansas/A02218161/2017|1A.3.3.3|classicalSwine|TTTPPT|2017-07-05, 2017.51, 1.373395, 0.015078
A/swine/Oklahoma/A01785586/2018|1A.3.3.3|classicalSwine|TTPPPT|2018-07-24, 2018.56, 1.377276, 0.015100
A/swine/Missouri/A02136836/2017|1A.3.3.3|classicalSwine|TTTPPT|2017-11-22, 2017.88, 1.374169, 0.014492
A/swine/Missouri/A02139358/2018|1A.3.3.3|classicalSwine|TTTPPT|2018-01-04, 2018.01, 1.373395, 0.013241
A/swine/Iowa/A02218171/2017|1A.3.3.3|classicalSwine|TTTPPT|2017-06-27, 2017.48, 1.374946, 0.016739
A/swine/Iowa/A02216044/2017|1A.3.3.3|classicalSwine|TTTPPT|2017-05-18, 2017.38, 1.373395, 0.015557
A/swine/Nebraska/A02154073/2018|1A.3.3.3|classicalSwine|TTTPPT|2018-02-22, 2018.14, 1.375722, 0.015090
A/swine/Minnesota/A01785574/2018|1A.3.3.3|classicalSwine|TTTPPT|2018-06-15, 2018.45, 1.377279, 0.015507
A/swine/Minnesota/A02016891/2018|1A.3.3.3|classicalSwine|TTTPPT|2018-06-01, 2018.41, 1.378059, 0.016434
A/swine/Iowa/A02479330/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-05-07, 2020.35, 1.387438, 0.018683
A/swine/Indiana/A02524661/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-09-22, 2020.72, 1.392109, 0.021994
A/swine/Illinois/A02524902/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-11-16, 2020.87, 1.390548, 0.019882
A/swine/Iowa/A02479192/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-04-01, 2020.25, 1.388203, 0.019816
A/swine/Minnesota/A02245570/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-03-31, 2020.25, 1.386653, 0.018266
A/swine/Minnesota/A02245639/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-05-06, 2020.35, 1.386653, 0.017898
A/swine/Iowa/A02479229/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-04-15, 2020.29, 1.388978, 0.020443
A/swine/Iowa/A02525134/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-02-01, 2021.08, 1.390542, 0.019104
A/swine/Iowa/A02245880/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-02-02, 2021.09, 1.389756, 0.018281
A/swine/Iowa/A02246972/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-10-05, 2021.75, 1.392862, 0.018961
A/swine/Iowa/A02635715/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-04-20, 2021.3, 1.392904, 0.020657
A/swine/Minnesota/A02245685/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-08-12, 2020.61, 1.392130, 0.022419
A/swine/Iowa/A02246905/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-12-21, 2021.96, 1.398363, 0.023690
A/swine/Iowa/A02636063/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-08-16, 2021.62, 1.396010, 0.022587
A/swine/Minnesota/A02635889/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-06-07, 2021.43, 1.396788, 0.024064
A/swine/Minnesota/A02635821/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-05-11, 2021.36, 1.395235, 0.022768
A/swine/Minnesota/A02246978/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-10-18, 2021.79, 1.397571, 0.023523
A/swine/Missouri/A02636440/2022|1A.3.3.3|classicalSwine|TTTPPT|2022-01-26, 2022.07, 1.395229, 0.020152
A/swine/Iowa/A02636472/2022|1A.3.3.3|classicalSwine|TTTPPT|2022-02-07, 2022.1, 1.396012, 0.020824
A/swine/Iowa/A02636449/2022|1A.3.3.3|classicalSwine|TTTPPT|2022-01-28, 2022.08, 1.394454, 0.019340
A/swine/Ohio/A02636491/2022|1A.3.3.3|classicalSwine|TTTPPT|2022-02-14, 2022.12, 1.396005, 0.020745
A/swine/Ohio/A02636451/2022|1A.3.3.3|classicalSwine|TTTPPT|2022-01-28, 2022.08, 1.396005, 0.020892
A/swine/Iowa/A02478967/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-01-02, 2020.01, 1.384328, 0.016823
A/swine/Iowa/A02478965/2019|1A.3.3.3|classicalSwine|TTTPPT|2019-12-23, 2019.97, 1.384328, 0.016969
A/swine/Minnesota/A02248191/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-09-01, 2021.66, 1.392873, 0.019303
A/swine/Minnesota/A02710691/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-11-23, 2021.88, 1.394422, 0.020043
A/swine/Iowa/A02635781/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-05-04, 2021.34, 1.393651, 0.021257
A/swine/Iowa/A02524513/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-07-31, 2020.58, 1.388209, 0.018608
A/swine/Minnesota/A02635876/2021|1A.3.3.2|classicalSwine|TTTPPT|2021-05-25, 2021.4, 1.392890, 0.020276
A/swine/Iowa/A02246979/2021|1A.3.3.2|classicalSwine|TTTPPT|2021-10-18, 2021.79, 1.395216, 0.021168
A/swine/Minnesota/A02248205/2021|1A.3.3.2|classicalSwine|TTTPPT|2021-08-28, 2021.65, 1.395216, 0.021682
A/swine/Minnesota/A02636433/2022|1A.3.3.2|classicalSwine|TTTPPT|2022-01-24, 2022.07, 1.394442, 0.019365
A/swine/Iowa/A02525217/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-02-26, 2021.15, 1.388213, 0.016517
A/swine/Iowa/A02636439/2022|1A.3.3.3|classicalSwine|TTTPPT|2022-01-26, 2022.07, 1.395193, 0.020116
A/swine/Iowa/A02636462/2022|1A.3.3.3|classicalSwine|TTTPPT|2022-02-02, 2022.09, 1.395197, 0.020046
A/swine/Iowa/A02636442/2022|1A.3.3.3|classicalSwine|TTTPPT|2022-01-26, 2022.07, 1.393641, 0.018564
A/swine/Minnesota/A02524803/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-10-27, 2020.81, 1.386650, 0.016204
A/swine/South_Dakota/A02524453/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-06-24, 2020.48, 1.385876, 0.016643
A/swine/Nebraska/A02635891/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-06-09, 2021.44, 1.392116, 0.019354
A/swine/Illinois/A02636467/2022|1A.3.3.3|classicalSwine|TTTPPT|2022-02-03, 2022.09, 1.395997, 0.020847
A/swine/Missouri/A02636077/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-08-23, 2021.64, 1.393665, 0.020168
A/swine/North_Dakota/A02636156/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-09-20, 2021.71, 1.392890, 0.019136
A/swine/South_Dakota/A02245757/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-10-22, 2020.8, 1.387426, 0.017017
A/swine/South_Dakota/A02524887/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-11-09, 2020.85, 1.386650, 0.016057
A/swine/Nebraska/A02635754/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-04-27, 2021.32, 1.392103, 0.019782
A/swine/Nebraska/A02479337/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-05-12, 2020.36, 1.385876, 0.017084
A/swine/Nebraska/A02479212/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-04-07, 2020.27, 1.385876, 0.017415
A/swine/Nebraska/A02635827/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-05-12, 2021.36, 1.386649, 0.014181
A/swine/Iowa/A02636508/2022|1A.3.3.3|classicalSwine|TTTPPT|2022-02-16, 2022.13, 1.389760, 0.014462
A/swine/Minnesota/A02635908/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-06-14, 2021.45, 1.387423, 0.014625
A/swine/Nebraska/A02636117/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-09-08, 2021.68, 1.389758, 0.016115
A/swine/Nebraska/A02524935/2020|1A.3.3.3|classicalSwine|TTTPPT|2020-11-30, 2020.9, 1.385876, 0.015099
A/swine/Missouri/A02525065/2021|1A.3.3.3|classicalSwine|TTTPPT|2021-01-14, 2021.04, 1.386649, 0.015358
A/swine/California/A00968789/2013|1A.3.3.3|classicalSwine|TTPPPT|2013-01-15, 2013.04, 1.360139, 0.018252
A/swine/Colorado/A01432240/2012|1A.3.3.3|classicalSwine|TTPPPT|2012-12-04, 2012.92, 1.360916, 0.019470
